"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_reg"
"ENSG00000170465",20.6732810349732,-1.8557651673415,0.321846219802856,-5.76599957730816,8.11752624251802e-09,3.89782258855996e-07,"KRT6C","Down"
"ENSG00000170523",21.524768722053,-1.81154509332045,0.299280283819515,-6.05300513017732,1.42168338089394e-09,9.23187755157002e-08,"KRT83","Down"
"ENSG00000171360",1.5301153474974,-2.41980470821083,0.520941784115945,-4.6450578202655,3.39981221928605e-06,5.7760988810715e-05,"KRT38","Down"
"ENSG00000171431",10.898460290634,-3.26845841061258,0.450111699371619,-7.26143847221818,3.82995212286401e-13,9.038219942627e-11,"KRT20","Down"
"ENSG00000171450",4.14585554505319,-1.59770985126656,0.356441357822818,-4.48239188916107,7.38110380813801e-06,0.0001105987266752,"CDK5R2","Down"
"ENSG00000171560",22.2287765940923,-1.78119110649206,0.561993067360331,-3.16941828990574,0.00152744398925632,0.00848258534541515,"FGA","Down"
"ENSG00000171564",108.769614609393,-1.82768413917063,0.44363521702352,-4.11979046982137,3.79217090042582e-05,0.000426889465352764,"FGB","Down"
"ENSG00000173237",5.86528145657798,-3.32610756578969,0.492278758588936,-6.7565530865553,1.41313218603071e-11,1.96730366416405e-09,"C11orf86","Down"
"ENSG00000174015",9.02103857724371,-2.1618643804031,0.370703605328691,-5.83178676799283,5.48369680513068e-09,2.82596582892367e-07,"CBY2","Down"
"ENSG00000174343",59.3700953870085,-3.03816524622509,0.310996094983071,-9.7691427488518,1.52738940327022e-22,3.28405692696468e-19,"CHRNA9","Down"
"ENSG00000174502",15.6620596083241,-1.64247226781382,0.248936501236622,-6.59795674661869,4.16862836315364e-11,4.844872519843e-09,"SLC26A9","Down"
"ENSG00000175868",4.3762685720569,-1.59862229365901,0.314563309404237,-5.08203673431177,3.7340917411356e-07,9.24020579062852e-06,"CALCB","Down"
"ENSG00000176076",13.122452308006,-1.53667140008882,0.208788903245353,-7.35992850291972,1.84008757658466e-13,4.59452060574062e-11,"KCNE5","Down"
"ENSG00000176769",14.299149329719,-1.63932837480502,0.255889479383187,-6.40639223916734,1.4900333583769e-10,1.37959978554791e-08,"TCERG1L","Down"
"ENSG00000176887",529.630467452392,-1.7997825843109,0.2421002475956,-7.43403859428191,1.0533121587625e-13,2.77314878696777e-11,"SOX11","Down"
"ENSG00000177614",381.010561227017,-1.6710843036427,0.191006292085161,-8.74884426790319,2.15548883805497e-18,1.85381620023119e-15,"PGBD5","Down"
"ENSG00000178445",414.426699273105,-1.93424940824168,0.295026282391097,-6.55619354508076,5.51985815950281e-11,6.06257791215653e-09,"GLDC","Down"
"ENSG00000178597",3.97323671999708,-2.92569619280188,0.585364878703049,-4.99807265390459,5.79061688512447e-07,1.33556885988133e-05,"PSAPL1","Down"
"ENSG00000179059",5.87703101288711,-2.40432243243393,0.388163012130948,-6.1941049437828,5.86171636967826e-10,4.36269513344784e-08,"ZFP42","Down"
"ENSG00000183571",5.05431458660975,-1.70631014988401,0.290759468589463,-5.86845944574631,4.3986295498616e-09,2.33519562193064e-07,"PGPEP1L","Down"
"ENSG00000184697",16.7289514939268,-2.61936664597872,0.250408874407442,-10.4603586920675,1.31357448014245e-25,5.08379595304729e-22,"CLDN6","Down"
"ENSG00000185559",80.3504810722839,-2.27763731915104,0.405815201134166,-5.61249877477616,1.99425622644875e-08,8.21956384196162e-07,"DLK1","Down"
"ENSG00000185686",984.20587883363,-2.54028328051422,0.379068891940459,-6.70137627888818,2.06465623551651e-11,2.68142032305235e-09,"PRAME","Down"
"ENSG00000185915",9.81165050476174,-1.61667932378009,0.272493627317625,-5.93290690756466,2.97617616695807e-09,1.70399961597248e-07,"KLHL34","Down"
"ENSG00000186007",28.2044080157744,-1.78122967819246,0.303350150477763,-5.87186020968543,4.30932052899224e-09,2.29723585555176e-07,"LEMD1","Down"
"ENSG00000186684",53.4523463512038,-1.74903262975593,0.221766909664371,-7.88680616239353,3.10018377183219e-15,1.1536856955524e-12,"CYP27C1","Down"
"ENSG00000187122",86.4304675997821,-1.82637103029332,0.213596775252681,-8.55055526064359,1.2249776654339e-17,8.17398027717637e-15,"SLIT1","Down"
"ENSG00000187533",1.6213937528826,-2.19697638601574,0.582523745571525,-3.77147953661571,0.000162282468223157,0.00138952568256032,"PRR27","Down"
"ENSG00000187689",13.6740435767496,-2.77851066256867,0.410680852523503,-6.76562017804242,1.32739358529326e-11,1.86810225035802e-09,"AMTN","Down"
"ENSG00000187772",2.32291841308719,-3.95182184381911,0.748188634006696,-5.28185228189892,1.27884293785518e-07,3.83970359820568e-06,"LIN28B","Down"
"ENSG00000187957",55.0816268580508,-2.09800081358862,0.275911967467832,-7.60387754414177,2.87387203295778e-14,8.55573810919477e-12,"DNER","Down"
"ENSG00000188763",40.2746928792442,-2.32071504963069,0.231937026997859,-10.0057980378101,1.43728137133168e-23,3.78586561392439e-20,"FZD9","Down"
"ENSG00000196196",217.603444133301,-1.84644889503924,0.238696240885022,-7.73555917006947,1.0294960475046e-14,3.43478931297611e-12,"HRCT1","Down"
"ENSG00000196228",9.09582151181114,-2.36214834434156,0.879120601203659,-2.68694459111457,0.00721089134151131,0.028910796301582,"SULT1C3","Down"
"ENSG00000196611",1204.80651429766,-2.74624878158854,0.271786740438173,-10.1044251723283,5.28043240884083e-24,1.70302745905798e-20,"MMP1","Down"
"ENSG00000196754",560.820407640834,-1.62962705200865,0.238547119362235,-6.83146816597709,8.40499445662248e-12,1.2857316026095e-09,"S100A2","Down"
"ENSG00000197106",93.1737331866195,-1.95902362088481,0.205191224019479,-9.54730705587505,1.33111300089769e-21,2.51637625604224e-18,"SLC6A17","Down"
"ENSG00000197172",12.4938515571734,-3.91057226166477,1.00417631984641,-3.89430838427148,9.84793014047662e-05,0.000929369890994211,"MAGEA6","Down"
"ENSG00000197446",3.56251443050319,-1.54656599661188,0.325864221733316,-4.74604419099919,2.07433411621412e-06,3.83202286232549e-05,"CYP2F1","Down"
"ENSG00000198077",96.0640777379186,-2.04949260875045,0.354437243720524,-5.78238502036906,7.36489061322781e-09,3.59440096485678e-07,"CYP2A7","Down"
"ENSG00000198729",313.77110535143,-2.01114115766174,0.241343160920739,-8.33311849396982,7.8740283500784e-17,4.71922626263818e-14,"PPP1R14C","Down"
"ENSG00000198732",294.196607940206,-1.66008574968065,0.224570499828783,-7.39226991499922,1.44343135217364e-13,3.69958146965723e-11,"SMOC1","Down"
"ENSG00000203688",42.5876935332869,-3.75455035499637,0.277184217090471,-13.54532517907,8.44391446384276e-42,6.53592755159285e-38,"LINC02487","Down"
"ENSG00000204019",15.3260473634325,-6.03840638718786,0.989534605105706,-6.10226904246851,1.04573154783014e-09,7.03859171549951e-08,"CT83","Down"
"ENSG00000204544",4.40583667056624,-1.99491564864712,0.369627778536321,-5.39709341258583,6.77291302380909e-08,2.24614635687626e-06,"MUC21","Down"
"ENSG00000204610",2.75389852325473,-1.84088999008638,0.359482649004588,-5.1209425411319,3.04012276813369e-07,7.78681875395832e-06,"TRIM15","Down"
"ENSG00000204710",86.0283546110255,-3.06572813877597,0.428240495618741,-7.15889358932876,8.13307844639489e-13,1.75847151973394e-10,"SPDYC","Down"
"ENSG00000205002",2451.25683749974,-1.56206108754327,0.210218255267882,-7.43066336247881,1.08054392242962e-13,2.82562235715347e-11,"AARD","Down"
"ENSG00000205334",3.53113795419669,-1.50700329927653,0.29696557060598,-5.07467345861467,3.88162003168339e-07,9.56247348607324e-06,"LINC01460","Down"
"ENSG00000205426",1524.79463745248,-2.27715890637273,0.28708265462069,-7.9320671929185,2.1552776223223e-15,8.68891193115811e-13,"KRT81","Down"
"ENSG00000206043",0.801822979312784,-1.5009641383732,0.404043524920966,-3.71485754824756,0.000203318199550306,0.00166219285149893,"C18orf63","Down"
"ENSG00000206931",0.558421189087255,-2.02276680306907,0.782238452671294,-2.58586981522253,0.00971336100794611,0.036547394296085,"RNU6-1042P","Down"
"ENSG00000207296",0.811828997905699,-2.93220683784485,1.02814584499278,-2.85193667039079,0.00434537569016644,0.0195415675064864,"RNU6-140P","Down"
"ENSG00000211452",735.090651985061,-1.58437716897468,0.29887101353695,-5.30120720047278,1.15039434421116e-07,3.50295530367115e-06,"DIO1","Down"
"ENSG00000213759",2655.28147857629,-2.53968714726381,0.454169446043544,-5.59193747925596,2.2454968248253e-08,9.08100502762682e-07,"UGT2B11","Down"
"ENSG00000213886",676.477769887359,-1.65835145501184,0.238960496113148,-6.93985609331266,3.92499560125314e-12,6.78148123927227e-10,"UBD","Down"
"ENSG00000214107",2.15371590792456,-1.93340347417445,0.679000552415133,-2.84742548043228,0.00440744116143861,0.0197381147685717,"MAGEB1","Down"
"ENSG00000214381",0.525746867406782,-1.905960565419,0.666049133891237,-2.86159153797539,0.00421519760908732,0.0190892321398195,"LINC00488","Down"
"ENSG00000214415",2.59224834464475,-3.11946104131462,0.603113476402934,-5.17226220829883,2.31276726507355e-07,6.23319768056245e-06,"GNAT3","Down"
"ENSG00000214897",1.07738087592173,-2.61340548021129,0.798111921374389,-3.27448495658463,0.00105854775091328,0.00630126071791565,"PNMA6E","Down"
"ENSG00000215148",2.72503314623679,-2.12675115778256,0.577048471570748,-3.68556761270584,0.000228193489164913,0.00182151758996718,"PRSS41","Down"
"ENSG00000216588",6.03954780111926,-1.83947901958114,0.26690458930171,-6.89189730455246,5.50531133927251e-12,9.05689949050989e-10,"IGSF23","Down"
"ENSG00000217275",64.2907876927821,-1.54852743694964,0.239928566444992,-6.45411865662387,1.08850501981514e-10,1.06651446270597e-08,"RPS10P1","Down"
"ENSG00000220891",2.96371709500049,-2.00197004247418,0.42096104667118,-4.75571328583748,1.97746957321921e-06,3.68473892261578e-05,"LL22NC03-63E9.3","Down"
"ENSG00000223941",0.692025899469283,-2.60276496637968,0.704580649941704,-3.69406251306366,0.000220699507285451,0.00177520054780388,"LINC01014","Down"
"ENSG00000224717",4.36667504623461,-2.59481819696261,0.366059733024827,-7.08851032458853,1.35563268982803e-12,2.70441733823322e-10,"LEMD1-DT","Down"
"ENSG00000225833",3.35368239412783,-2.06762487977121,0.505600264713405,-4.08944580150334,4.32405087308231e-05,0.00047424174874074,"GS1-594A7.3","Down"
"ENSG00000225882",3.93538548594965,-2.90279984452372,0.811529677848989,-3.57694847613926,0.000347628660225985,0.00256122920037105,"LINC01456","Down"
"ENSG00000225972",1311.54018306752,-2.35833788773787,0.367725499243528,-6.41331072386702,1.42392876157974e-10,1.33435571260676e-08,"MTND1P23","Down"
"ENSG00000226080",31.4963885446004,-1.92842843579778,0.331375198431131,-5.81947123661568,5.90340813893835e-09,2.99049347896848e-07,"RPL6P4","Down"
"ENSG00000226476",2.39259996472019,-2.32013104925683,0.406173405417901,-5.71216878877066,1.11545369036036e-08,5.06693529628248e-07,"LINC01748","Down"
"ENSG00000227019",0.748214649230584,-1.76993239893152,0.530569253686476,-3.33591211068821,0.000850200376764841,0.00527650643388686,"OR7E101P","Down"
"ENSG00000227234",7.8969138437238,-2.99870428306667,0.472308495466624,-6.34903735979607,2.16666416384254e-10,1.89715467124511e-08,"SPANXB1","Down"
"ENSG00000229415",0.790811774055704,-2.00273136933352,0.561242709709241,-3.56838732100602,0.000359185263915051,0.00262922162918253,"SFTA3","Down"
"ENSG00000229544",34.5115382360195,-3.31715998786096,0.363666823618686,-9.12142591081963,7.41423105257846e-20,8.69532030899671e-17,"NKX1-2","Down"
"ENSG00000230251",0.908867485410285,-2.32117732824845,0.486488994097065,-4.7712843587687,1.83054891477454e-06,3.47283843625511e-05,"PHBP4","Down"
"ENSG00000230257",12.668701558048,-3.10608030464513,0.342295601269783,-9.07426298533429,1.14449422046608e-19,1.26554900915652e-16,"NFE4","Down"
"ENSG00000230916",49.1438576826227,-3.09523891598195,0.28627331081088,-10.8121812236515,3.0141652623938e-27,1.45817779981456e-23,"MTCO1P53","Down"
"ENSG00000231131",6.30908684327384,-1.57323541209352,0.269103727156159,-5.84620446814022,5.0291582162688e-09,2.61610861943596e-07,"LNCAROD","Down"
"ENSG00000231817",10.1392939662209,-1.77659583751267,0.353875326002417,-5.02040042628047,5.15638754157543e-07,1.21330938709664e-05,"LINC01198","Down"
"ENSG00000232190",1.85675185308955,-1.92281850757828,0.400801715982262,-4.79743082652715,1.60713683430579e-06,3.12716992263966e-05,"LINC02181","Down"
"ENSG00000233125",7.07205474254088,-2.56293575752844,0.290209592740989,-8.83132681219069,1.03441265857006e-18,1.00084596779946e-15,"ACTBP12","Down"
"ENSG00000234352",0.862283618821634,-1.87670859135232,0.551780557942394,-3.40118651217183,0.000670940336119357,0.00436049250856278,"LOC349160","Down"
"ENSG00000235623",0.640338068448702,-1.50431756373463,0.550184426974932,-2.73420600434984,0.00625309088631374,0.02586928097083,"OR7E110P","Down"
"ENSG00000236242",0.666628692274885,-1.68889105167069,0.515815910941866,-3.27421278763351,0.00105956790269976,0.00630495033368482,"MYO16-AS1","Down"
"ENSG00000236366",1.62819216521479,-2.1466181709242,0.425710983054436,-5.04243079547165,4.59655016507019e-07,1.10288707060475e-05,"LOC153910","Down"
"ENSG00000238125",0.688582731237049,-1.99706006598048,0.555450868640424,-3.59538562045763,0.000323911420437906,0.00241588356018266,"SLC9A3P2","Down"
"ENSG00000238266",12.534256938087,-1.75581406164175,0.301864892294961,-5.81655603701703,6.00724105880241e-09,3.03911429356563e-07,"LINC00707","Down"
"ENSG00000240280",40.5004233974125,-2.76801735556605,0.309753339704253,-8.93619858371474,4.02787820892542e-19,4.21316060653599e-16,"TCAM1P","Down"
"ENSG00000240405",2.61174041456459,-1.63724787474381,0.265063393693269,-6.1768162398103,6.54071257555125e-10,4.76720636721251e-08,"SAMMSON","Down"
"ENSG00000242575",1.62140124827179,-2.08441862455388,0.429141788627347,-4.8571793281216,1.19069749592668e-06,2.42538813091339e-05,"TUBAP13","Down"
"ENSG00000244067",5.34182783963235,-2.2502306011586,0.345537643433131,-6.51225892149161,7.40289682676616e-11,7.71111888247542e-09,"GSTA2","Down"
"ENSG00000244122",1.47552509306226,-2.17282767257361,0.727476154425495,-2.98680260425792,0.00281911684786702,0.0139129635611004,"UGT1A7","Down"
"ENSG00000248211",0.558817774041326,-1.56966724100082,0.571568454555251,-2.74624540331256,0.00602816537192579,0.0251386777319208,"TRPC7-AS1","Down"
"ENSG00000249505",1.41039174510874,-1.58024611711751,0.439367455862475,-3.59663897731229,0.000322355390110796,0.0024084552718278,"LOC100130760","Down"
"ENSG00000250546",11.1263159900573,-1.74228814683307,0.43206202974902,-4.03249539850828,5.51876959438533e-05,0.00058008533634411,"LOC101928978","Down"
"ENSG00000250696",37.3516761007943,-2.40148005638582,0.542316631257937,-4.42818810630135,9.50280089049776e-06,0.0001369748231151,"LOC105377267","Down"
"ENSG00000251629",0.697866461238111,-1.68123553936735,0.684571339765117,-2.45589530514701,0.0140534093202762,0.0486532827187879,"LINC02241","Down"
"ENSG00000253301",5.51650322361165,-2.71447060142275,0.416987806539682,-6.50971217587495,7.52949344084331e-11,7.81250549993346e-09,"LINC01606","Down"
"ENSG00000253417",5.19630016720816,-1.71992754658348,0.265457954540105,-6.47909590640517,9.22738405180049e-11,9.20407777249439e-09,"LINC02159","Down"
"ENSG00000253644",0.841982845431359,-2.02963039522939,0.651180818508013,-3.11684610102564,0.00182796971391857,0.00980813584750818,"LINC02845","Down"
"ENSG00000254607",9.31025764335058,-3.47441886277045,0.347311607034969,-10.0037510765387,1.467313942661e-23,3.78586561392439e-20,"LOC101929427","Down"
"ENSG00000255974",365.24982790988,-1.99103175030036,0.336154905443881,-5.92295908242441,3.16199541241136e-09,1.79964038898742e-07,"CYP2A6","Down"
"ENSG00000258483",2.65385517096225,-1.7211877762509,0.351919123003238,-4.89086174562632,1.0039546558174e-06,2.1093948474183e-05,"LINC02251","Down"
"ENSG00000259374",14.7681403099282,-2.53372145940932,0.308793322619,-8.20523396658907,2.30142259825708e-16,1.18759543196994e-13,"NDUFB4P11","Down"
"ENSG00000259974",1.37543919551273,-2.2521300100249,0.776764105825922,-2.89937446019116,0.00373908045110818,0.0173180818117268,"LINC00261","Down"
"ENSG00000260026",1.07484137060137,-1.88497110100533,0.545962767674376,-3.45256345782459,0.000555286848478919,0.0037492518509824,"LINC02189","Down"
"ENSG00000260734",0.548013577998486,-1.62802532803607,0.634464375611653,-2.56598382922064,0.0102883624473154,0.0381471741172638,"TLE7","Down"
"ENSG00000261175",267.246442865867,-2.38641288634703,0.3069580801657,-7.77439344505548,7.58097724900609e-15,2.59645116363746e-12,"LINC02188","Down"
"ENSG00000261231",1.35574831902814,-1.6974295001412,0.35616034228952,-4.76591382754618,1.87999601932597e-06,3.53523925523948e-05,"LINC02133","Down"
"ENSG00000261241",0.858552215494248,-2.01516963460692,0.469285499560467,-4.29412295179443,1.75385264940946e-05,0.000226032651473343,"LOC112267895","Down"
"ENSG00000262902",514.80348761388,-1.89088695217309,0.290257777151913,-6.51450917431732,7.29277248475789e-11,7.64891275623576e-09,"MTCO1P40","Down"
"ENSG00000264026",0.853996875824972,-1.93969289166618,0.521596313503758,-3.71876265504359,0.000200201051384169,0.00163947970602414,"LINC02003","Down"
"ENSG00000264464",0.503444329834217,-1.74573574311266,0.585312579188931,-2.98257000649419,0.00285839268866544,0.0140583954551696,"LINC02837","Down"
"ENSG00000265417",0.852334962054077,-1.75112018688754,0.416960513869763,-4.19972666149031,2.67237393553352e-05,0.000318921418603201,"LOC100129774","Down"
"ENSG00000266278",3.18652426833528,-1.5732097118163,0.336444740748154,-4.67598247580849,2.92549590142572e-06,5.08636758207449e-05,"LINC01910","Down"
"ENSG00000266560",0.652532463840873,-1.55006580099297,0.577174848154119,-2.68560871276752,0.00723978182577121,0.0290025914730356,"MAGEA10-MAGEA5","Down"
"ENSG00000267978",0.958733011068319,-2.49043173080429,1.01454720732634,-2.45472237547959,0.0140993429752506,0.0487861217548635,"MAGEA9B","Down"
"ENSG00000268916",4.63933299333809,-2.60395692852069,0.430228529445975,-6.05249710397849,1.42617563482385e-09,9.24553591607245e-08,"CSAG3","Down"
"ENSG00000272620",114.37312998118,-2.46536758864943,0.267834318471516,-9.20482335019222,3.42233673451028e-20,4.41504254330056e-17,"AFAP1-AS1","Down"
"ENSG00000273983",50.5316206971378,-1.68495980628177,0.230018953015327,-7.32530856346217,2.38349650330938e-13,5.80164035667168e-11,"H3C8","Down"
"ENSG00000274997",2.78942078694941,-1.85295410311569,0.284708460750759,-6.5082509252783,7.60308428219945e-11,7.84678847705821e-09,"H2AC12","Down"
"ENSG00000280081",4.41436465552748,-3.82627164176449,0.610015984794541,-6.27241209597683,3.55497165937423e-10,2.8965160665495e-08,"LINC01667","Down"
"ENSG00000280719",1.40383297627761,-1.77995001341026,0.392870652262234,-4.53062605506653,5.88091524504454e-06,9.15539749854038e-05,"PCAT5","Down"
"ENSG00000281131",0.891824507881063,-2.07612935415822,0.814866966044227,-2.54781386492668,0.010840029203763,0.0397546489381251,"SCHLAP1","Down"
